question_id,variant,strength,gold,question,pass1_correct,pass2_correct,pass1_cal_correct,pass2_cal_correct,pass1_logodds,pass2_logodds,pass1_commitment,pass2_commitment,delta_logodds,delta_commitment,delta_margin,response_drift,transition_entropy,improvement_rate,regression_rate,prediction_change_rate,text_change_rate,transition_majority
56,anchored_selfcheck,0.75,yes,Did Jerry Seinfeld have reason to cheer in 1986?,0.0,1.0,1.0,1.0,-3.080993652322016,-4.555484771633373,0.8,0.8,-1.4744911193113572,0.0,-1.4744911193847656,0.01718213058419249,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
56,anchored_xml,0.55,yes,Did Jerry Seinfeld have reason to cheer in 1986?,0.0,1.0,1.0,0.0,-3.4112014770205126,-5.620899200163319,0.8,0.65,-2.2096977231428068,-0.15000000000000002,-2.209697723388672,0.5157894736842106,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
56,answer_first,0.45,yes,Did Jerry Seinfeld have reason to cheer in 1986?,0.0,0.0,1.0,0.0,-1.509487152095306,-4.990524291845181,0.5,0.65,-3.4810371397498745,0.15000000000000002,-3.481037139892578,0.5644171779141105,-1.4428232973175175e-12,0.0,0.0,1.0,1.0,wrong→wrong
56,plain,0.0,yes,Did Jerry Seinfeld have reason to cheer in 1986?,0.0,0.0,0.0,1.0,0.3071708679192979,-0.24467849731395902,0.65,0.65,-0.5518493652332569,0.0,-0.551849365234375,0.5694444444444444,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
56,verbose,1.0,yes,Did Jerry Seinfeld have reason to cheer in 1986?,0.0,1.0,1.0,1.0,-2.9935951232711084,-4.305435180589974,0.8,0.8,-1.3118400573188658,0.0,-1.3118400573730469,0.016949152542372836,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
57,anchored,0.15,no,Are the Vietnamese people a great untapped resource for NBA players?,1.0,1.0,0.0,0.0,0.2826080322259898,-1.1931800842255214,0.65,0.65,-1.4757881164515112,0.0,1.4757881164550781,0.018867924528301883,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
57,anchored_reason,0.35,no,Are the Vietnamese people a great untapped resource for NBA players?,1.0,1.0,1.0,1.0,-0.6113471984850279,-1.3678321838342185,0.65,0.65,-0.7564849853491905,0.0,0.7564849853515625,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
57,anchored_selfcheck,0.75,no,Are the Vietnamese people a great untapped resource for NBA players?,1.0,1.0,1.0,1.0,-4.19869232171076,-5.497062682861499,0.65,0.8,-1.298370361150739,0.15000000000000002,1.298370361328125,0.18333333333333335,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
57,anchored_xml,0.55,no,Are the Vietnamese people a great untapped resource for NBA players?,1.0,1.0,1.0,1.0,-4.01603317255196,-5.218502044493082,0.65,0.65,-1.2024688719411225,0.0,1.2024688720703125,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
57,answer_first,0.45,no,Are the Vietnamese people a great untapped resource for NBA players?,0.0,0.0,0.0,1.0,-3.155773162818368,-2.4044380187878462,0.5,0.5,0.7513351440305218,0.0,-0.7513351440429688,0.6639999999999999,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
57,plain,0.0,no,Are the Vietnamese people a great untapped resource for NBA players?,1.0,1.0,1.0,0.0,0.29988861083923507,-0.727680206297241,0.55,0.55,-1.027568817136476,0.0,1.0275688171386719,0.0027100271002710175,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
57,verbose,1.0,no,Are the Vietnamese people a great untapped resource for NBA players?,1.0,1.0,1.0,1.0,-4.004741668646332,-6.626541136940447,0.65,0.65,-2.621799468294115,0.0,2.6217994689941406,0.18497109826589597,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
58,anchored,0.15,no,Are Aldi's foods discounted due to being out of date?,1.0,1.0,1.0,0.0,-0.02849960327142741,-1.0908851623508748,0.65,0.65,-1.0623855590794475,0.0,1.0623855590820312,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
58,anchored_reason,0.35,no,Are Aldi's foods discounted due to being out of date?,1.0,1.0,1.0,1.0,-1.365905761715086,-1.4629478454548972,0.65,0.65,-0.09704208373981116,0.0,0.09704208374023438,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
58,anchored_selfcheck,0.75,no,Are Aldi's foods discounted due to being out of date?,1.0,1.0,1.0,1.0,-3.927688598582043,-5.010894775240593,0.65,0.65,-1.0832061766585501,0.0,1.0832061767578125,0.528169014084507,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
58,anchored_xml,0.55,no,Are Aldi's foods discounted due to being out of date?,1.0,1.0,1.0,1.0,-4.016635894719895,-5.303237914838081,0.65,0.65,-1.2866020201181865,0.0,1.2866020202636719,0.0449438202247191,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
58,answer_first,0.45,no,Are Aldi's foods discounted due to being out of date?,0.0,0.0,0.0,1.0,-3.2886390685767464,-2.687030792221708,0.65,0.65,0.6016082763550386,0.0,-0.6016082763671875,0.0064102564102563875,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
58,plain,0.0,no,Are Aldi's foods discounted due to being out of date?,1.0,0.0,1.0,1.0,0.08650588989240486,-1.4302978515585594,0.65,0.65,-1.5168037414509643,0.0,1.5168037414550781,0.013927576601671321,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
58,verbose,1.0,no,Are Aldi's foods discounted due to being out of date?,1.0,1.0,1.0,1.0,-3.8122825622106276,-5.703693389592608,0.65,0.65,-1.8914108273819807,0.0,1.8914108276367188,0.18285714285714283,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
59,anchored,0.15,no,Can Darth Vader hypothetically outdunk Bill Walton without using The Force?,1.0,1.0,0.0,1.0,0.8224372863751165,-1.3967247009239399,0.65,0.65,-2.2191619872990564,0.0,2.2191619873046875,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
59,anchored_reason,0.35,no,Can Darth Vader hypothetically outdunk Bill Walton without using The Force?,1.0,1.0,1.0,1.0,-0.8919868469217981,-1.9190635681085664,0.65,0.65,-1.0270767211867682,0.0,1.0270767211914062,0.08823529411764708,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
59,anchored_selfcheck,0.75,no,Can Darth Vader hypothetically outdunk Bill Walton without using The Force?,1.0,1.0,1.0,1.0,-4.12746429437159,-5.082614898520451,0.65,0.65,-0.9551506041488613,0.0,0.9551506042480469,0.019607843137254943,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
59,anchored_xml,0.55,no,Can Darth Vader hypothetically outdunk Bill Walton without using The Force?,1.0,1.0,1.0,1.0,-4.4656295775497545,-6.266880034873561,0.65,0.65,-1.8012504573238068,0.0,1.8012504577636719,0.0228013029315961,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
59,answer_first,0.45,no,Can Darth Vader hypothetically outdunk Bill Walton without using The Force?,0.0,1.0,0.0,0.0,-2.8124999999834084,-0.6871566772446087,0.65,0.65,2.1253433227387997,0.0,-2.1253433227539062,0.01650165016501648,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
59,plain,0.0,no,Can Darth Vader hypothetically outdunk Bill Walton without using The Force?,0.0,0.0,0.0,1.0,0.8261680603008877,-1.3028144836391702,0.75,0.5,-2.128982543940058,-0.25,2.1289825439453125,0.7283018867924529,-1.4428232973175175e-12,0.0,0.0,1.0,1.0,wrong→wrong
59,verbose,1.0,no,Can Darth Vader hypothetically outdunk Bill Walton without using The Force?,1.0,0.0,1.0,1.0,-3.9442710875948648,-5.08645248396905,0.8,0.8,-1.1421813963741854,0.0,1.142181396484375,0.01683501683501687,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
60,anchored,0.15,no,Is a curling iron necessary in curling?,1.0,0.0,1.0,1.0,-0.052139282226458174,-1.3959846496544117,0.65,0.65,-1.3438453674279536,0.0,1.3438453674316406,0.014577259475218707,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
60,anchored_reason,0.35,no,Is a curling iron necessary in curling?,1.0,1.0,1.0,1.0,-0.8326988220196196,-1.6934623718209174,0.65,0.65,-0.8607635498012978,0.0,0.8607635498046875,0.006249999999999978,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
60,anchored_selfcheck,0.75,no,Is a curling iron necessary in curling?,1.0,1.0,1.0,1.0,-4.98080444321379,-6.585109709969131,0.65,0.8,-1.6043052667553406,0.15000000000000002,1.6043052673339844,0.5876923076923077,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
60,anchored_xml,0.55,no,Is a curling iron necessary in curling?,1.0,1.0,1.0,0.0,-4.67901992787086,-1.6715927123972112,0.65,0.65,3.0074272154736494,0.0,-3.007427215576172,0.006134969325153339,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
60,answer_first,0.45,no,Is a curling iron necessary in curling?,1.0,1.0,1.0,1.0,-5.521236419427795,-2.0870285034100315,0.65,0.65,3.434207916017763,0.0,-3.4342079162597656,0.42622950819672134,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
60,plain,0.0,no,Is a curling iron necessary in curling?,1.0,1.0,1.0,1.0,0.05452346801746906,-2.6531219482280597,0.65,0.65,-2.7076454162455286,0.0,2.7076454162597656,0.27554179566563464,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
60,verbose,1.0,no,Is a curling iron necessary in curling?,1.0,1.0,1.0,1.0,-4.792594909547363,-7.863952634116966,0.65,0.65,-3.0713577245696033,0.0,3.0713577270507812,0.43042071197411,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
61,anchored,0.15,yes,Is a jellyfish safe from atherosclerosis?,0.0,0.0,1.0,0.0,0.24479293823192752,-1.401847839351652,0.65,0.65,-1.6466407775835796,0.0,-1.6466407775878906,0.033033033033033066,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
61,anchored_reason,0.35,yes,Is a jellyfish safe from atherosclerosis?,1.0,1.0,1.0,0.0,-0.3248786926262918,-5.046962737881566,0.65,0.65,-4.722084045255275,0.0,-4.722084045410156,0.006451612903225823,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
61,anchored_selfcheck,0.75,yes,Is a jellyfish safe from atherosclerosis?,0.0,0.0,0.0,0.0,-4.379283904949529,-6.860382079124395,0.65,0.65,-2.481098174174866,0.0,-2.481098175048828,0.4455445544554455,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
61,anchored_xml,0.55,yes,Is a jellyfish safe from atherosclerosis?,0.0,0.0,0.0,0.0,-4.0093994140074045,-5.386669158717077,0.65,0.8,-1.3772697447096727,0.15000000000000002,-1.3772697448730469,0.3574007220216606,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
61,answer_first,0.45,yes,Is a jellyfish safe from atherosclerosis?,1.0,1.0,0.0,1.0,-3.457477569548373,-0.030155181884705295,0.65,0.65,3.4273223876636676,0.0,3.4273223876953125,0.015197568389057725,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
61,plain,0.0,yes,Is a jellyfish safe from atherosclerosis?,0.0,1.0,0.0,0.0,-0.1354408264157439,-2.459991455066506,0.65,0.65,-2.324550628650762,0.0,-2.3245506286621094,0.45318352059925093,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
61,verbose,1.0,yes,Is a jellyfish safe from atherosclerosis?,0.0,0.0,0.0,0.0,-4.2755584716077815,-8.481582636776482,0.65,0.65,-4.2060241651687,0.0,-4.206024169921875,0.35593220338983056,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
62,anchored,0.15,yes,Could all of the famous Apollo's hypothetically defeat all of the famous D'Artagnan's?,0.0,0.0,0.0,1.0,0.09556198120098058,-1.077857971188808,0.65,0.65,-1.1734199523897888,0.0,-1.1734199523925781,0.10526315789473684,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
62,anchored_reason,0.35,yes,Could all of the famous Apollo's hypothetically defeat all of the famous D'Artagnan's?,1.0,1.0,1.0,0.0,-0.4076652526847087,-1.486019134517291,0.65,0.65,-1.0783538818325824,0.0,-1.0783538818359375,0.3115727002967359,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
62,anchored_selfcheck,0.75,yes,Could all of the famous Apollo's hypothetically defeat all of the famous D'Artagnan's?,1.0,1.0,0.0,1.0,-4.645053863421331,-4.558975219631088,0.65,0.8,0.08607864379024299,0.15000000000000002,0.08607864379882812,0.2901234567901234,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
62,anchored_xml,0.55,yes,Could all of the famous Apollo's hypothetically defeat all of the famous D'Artagnan's?,0.0,1.0,0.0,1.0,-4.239616393973602,-3.820621490432905,0.65,0.8,0.418994903540697,0.15000000000000002,0.4189949035644531,0.1581920903954802,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
62,answer_first,0.45,yes,Could all of the famous Apollo's hypothetically defeat all of the famous D'Artagnan's?,0.0,0.0,0.0,0.0,-3.6830253600676803,-2.41019439696161,0.4,0.4,1.2728309631060704,0.0,1.2728309631347656,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,wrong→wrong
62,plain,0.0,yes,Could all of the famous Apollo's hypothetically defeat all of the famous D'Artagnan's?,0.0,0.0,0.0,0.0,0.095794677734183,-0.8204345703106688,0.65,0.65,-0.9162292480448518,0.0,-0.916229248046875,0.28253968253968254,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
62,verbose,1.0,yes,Could all of the famous Apollo's hypothetically defeat all of the famous D'Artagnan's?,0.0,0.0,0.0,0.0,-4.4760894774511835,-5.3842086789812855,0.8,0.8,-0.9081192015301021,0.0,-0.9081192016601562,0.019108280254777066,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
63,anchored,0.15,yes,Would Shaggy and Redenbacher popcorn founder both raise hand during first name roll call?,0.0,0.0,0.0,1.0,-0.4212875366202261,-0.6754341125473723,0.65,0.65,-0.2541465759271462,0.0,-0.2541465759277344,0.2857142857142857,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
63,anchored_reason,0.35,yes,Would Shaggy and Redenbacher popcorn founder both raise hand during first name roll call?,0.0,1.0,0.0,1.0,-0.8437499999981051,-1.2723121643033517,0.55,0.55,-0.42856216430524663,0.0,-0.4285621643066406,0.0674157303370787,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
63,anchored_selfcheck,0.75,yes,Would Shaggy and Redenbacher popcorn founder both raise hand during first name roll call?,0.0,0.0,0.0,0.0,-4.624568939107035,-6.171829223153753,0.8,0.8,-1.5472602840467182,0.0,-1.5472602844238281,0.09756097560975607,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
63,anchored_xml,0.55,yes,Would Shaggy and Redenbacher popcorn founder both raise hand during first name roll call?,0.0,0.0,0.0,0.0,-4.982322692725288,-4.792335510133332,0.65,0.65,0.18998718259195613,0.0,0.1899871826171875,0.03188405797101446,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
63,answer_first,0.45,yes,Would Shaggy and Redenbacher popcorn founder both raise hand during first name roll call?,0.0,0.0,0.0,1.0,-4.2374229430460195,-0.6242561340318719,0.55,0.4,3.6131668090141478,-0.15000000000000002,3.6131668090820312,0.10752688172043012,-1.4428232973175175e-12,0.0,0.0,1.0,1.0,wrong→wrong
63,plain,0.0,yes,Would Shaggy and Redenbacher popcorn founder both raise hand during first name roll call?,0.0,0.0,0.0,1.0,-0.21553802490190943,-0.5995635986315403,0.4,0.55,-0.38402557372963086,0.15000000000000002,-0.38402557373046875,0.15294117647058825,-1.4428232973175175e-12,0.0,0.0,1.0,1.0,wrong→wrong
63,verbose,1.0,yes,Would Shaggy and Redenbacher popcorn founder both raise hand during first name roll call?,0.0,0.0,0.0,0.0,-4.501213073640353,-6.063632964657958,0.8,0.8,-1.5624198910176048,0.0,-1.5624198913574219,0.09756097560975607,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
64,anchored,0.15,no,Does horseradish have a fetlock?,1.0,1.0,1.0,1.0,-0.27165603637640323,-1.865543365472211,0.65,0.65,-1.5938873290958075,0.0,1.5938873291015625,0.07594936708860756,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
64,anchored_reason,0.35,no,Does horseradish have a fetlock?,1.0,0.0,1.0,1.0,-1.2800521850552748,-3.537067413295741,0.65,0.65,-2.2570152282404665,0.0,2.2570152282714844,0.23684210526315785,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
64,anchored_selfcheck,0.75,no,Does horseradish have a fetlock?,1.0,0.0,1.0,1.0,-4.193138122492378,-5.103580474688911,0.65,0.8,-0.910442352196533,0.15000000000000002,0.9104423522949219,0.38243626062322944,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
64,anchored_xml,0.55,no,Does horseradish have a fetlock?,1.0,0.0,1.0,1.0,-4.385269164958816,-5.38734054543568,0.65,0.65,-1.0020713804768642,0.0,1.0020713806152344,0.3550135501355014,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
64,answer_first,0.45,no,Does horseradish have a fetlock?,0.0,0.0,1.0,1.0,-5.0142402647420425,-1.1821746826142325,0.65,0.65,3.83206558212781,0.0,-3.8320655822753906,0.016949152542372836,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
64,plain,0.0,no,Does horseradish have a fetlock?,1.0,0.0,1.0,1.0,-0.22093200683549197,-1.3897705078087352,0.65,0.55,-1.1688385009732434,-0.09999999999999998,1.1688385009765625,0.5567282321899736,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
64,verbose,1.0,no,Does horseradish have a fetlock?,1.0,0.0,1.0,1.0,-4.1197166442255835,-5.812526702546399,0.65,0.8,-1.6928100583208154,0.15000000000000002,1.69281005859375,0.2588235294117647,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
65,anchored,0.15,no,Does Antarctica have a lot of problems relating to homelessness?,1.0,1.0,0.0,0.0,0.25915908813424154,-0.8259925842266694,0.55,0.55,-1.085151672360911,0.0,1.0851516723632812,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
65,anchored_reason,0.35,no,Does Antarctica have a lot of problems relating to homelessness?,1.0,1.0,1.0,1.0,-0.7015457153305101,-1.7503738403264482,0.65,0.65,-1.048828124995938,0.0,1.048828125,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,correct→correct
65,anchored_selfcheck,0.75,no,Does Antarctica have a lot of problems relating to homelessness?,1.0,0.0,1.0,1.0,-3.922519683787383,-5.287162780563942,0.65,0.65,-1.3646430967765588,0.0,1.3646430969238281,0.32795698924731187,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
65,anchored_xml,0.55,no,Does Antarctica have a lot of problems relating to homelessness?,1.0,1.0,1.0,1.0,-3.8511772155291446,-6.35658264102529,0.65,0.65,-2.5054054254961455,0.0,2.5054054260253906,0.12299465240641716,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
65,answer_first,0.45,no,Does Antarctica have a lot of problems relating to homelessness?,1.0,0.0,1.0,1.0,-6.187213897218592,-2.4866104125857187,0.55,0.5,3.700603484632873,-0.050000000000000044,-3.700603485107422,0.8533333333333333,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
65,plain,0.0,no,Does Antarctica have a lot of problems relating to homelessness?,1.0,0.0,1.0,1.0,0.14392471313447697,-1.146492004391702,0.75,0.65,-1.290416717526179,-0.09999999999999998,1.2904167175292969,0.1671554252199413,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
65,verbose,1.0,no,Does Antarctica have a lot of problems relating to homelessness?,1.0,0.0,0.0,1.0,-3.7964363097699336,-6.442237853376097,0.65,0.65,-2.6458015436061637,0.0,2.645801544189453,0.18309859154929575,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
66,anchored,0.15,yes,Does Masaharu Morimoto rely on glutamic acid?,0.0,1.0,0.0,0.0,0.09990310668925308,-1.449565887447145,0.65,0.65,-1.5494689941363982,0.0,-1.549468994140625,0.05074626865671639,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
66,anchored_reason,0.35,yes,Does Masaharu Morimoto rely on glutamic acid?,0.0,0.0,0.0,0.0,-1.3881874084435075,-1.3665351867639115,0.65,0.65,0.021652221679596018,0.0,0.0216522216796875,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,wrong→wrong
66,anchored_selfcheck,0.75,yes,Does Masaharu Morimoto rely on glutamic acid?,0.0,0.0,0.0,0.0,-4.407550811685522,-5.749683379812865,0.65,0.8,-1.3421325681273428,0.15000000000000002,-1.342132568359375,0.3023255813953488,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
66,anchored_xml,0.55,yes,Does Masaharu Morimoto rely on glutamic acid?,0.0,0.0,0.0,0.0,-4.3370437621305635,-6.353092193029251,0.65,0.65,-2.016048430898688,0.0,-2.0160484313964844,0.008797653958944274,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
66,answer_first,0.45,yes,Does Masaharu Morimoto rely on glutamic acid?,0.0,0.0,1.0,0.0,-0.7449836730940714,-2.5828628539907466,0.5,0.5,-1.837879180896675,0.0,-1.8378791809082031,0.05915492957746482,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
66,plain,0.0,yes,Does Masaharu Morimoto rely on glutamic acid?,0.0,1.0,1.0,0.0,0.6823348999008707,-2.4725112914921383,0.65,0.65,-3.154846191393009,0.0,-3.15484619140625,0.4432234432234432,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
66,verbose,1.0,yes,Does Masaharu Morimoto rely on glutamic acid?,0.0,0.0,0.0,0.0,-4.25310516350391,-5.8470268246049715,0.8,0.8,-1.5939216611010618,0.0,-1.5939216613769531,0.019108280254777066,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
67,anchored,0.15,yes,Was the amount of spinach Popeye ate unhealthy?,0.0,0.0,0.0,0.0,-0.2016525268550627,-1.3543128967248999,0.65,0.65,-1.1526603698698372,0.0,-1.1526603698730469,0.018867924528301883,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
67,anchored_reason,0.35,yes,Was the amount of spinach Popeye ate unhealthy?,0.0,1.0,0.0,0.0,-0.72705459594568,-1.301712036129409,0.65,0.65,-0.574657440183729,0.0,-0.5746574401855469,0.01577287066246058,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
67,anchored_selfcheck,0.75,yes,Was the amount of spinach Popeye ate unhealthy?,0.0,0.0,0.0,0.0,-4.259567260671422,-5.236980438044326,0.65,0.65,-0.9774131773729042,0.0,-0.9774131774902344,0.25848563968668403,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
67,anchored_xml,0.55,yes,Was the amount of spinach Popeye ate unhealthy?,0.0,0.0,0.0,0.0,-3.7383766173896347,-5.695083617866664,0.65,0.65,-1.9567070004770293,0.0,-1.9567070007324219,0.008797653958944274,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
67,answer_first,0.45,yes,Was the amount of spinach Popeye ate unhealthy?,0.0,0.0,0.0,0.0,-4.489898681551524,-2.2518806457425526,0.65,0.5,2.238018035808971,-0.15000000000000002,2.238018035888672,0.09144542772861353,-1.4428232973175175e-12,0.0,0.0,1.0,1.0,wrong→wrong
67,plain,0.0,yes,Was the amount of spinach Popeye ate unhealthy?,0.0,0.0,0.0,0.0,0.14984893798798038,-1.2560005187956014,0.75,0.75,-1.4058494567835818,0.0,-1.4058494567871094,0.2191780821917808,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
67,verbose,1.0,yes,Was the amount of spinach Popeye ate unhealthy?,0.0,0.0,0.0,0.0,-4.151069641049795,-5.649398803426821,0.65,0.65,-1.4983291623770256,0.0,-1.4983291625976562,0.21883656509695293,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
68,anchored,0.15,no,Does Mercury make for good Slip N Slide material?,1.0,1.0,0.0,0.0,0.6335601806627088,-0.6369132995591853,0.65,0.65,-1.2704734802218942,0.0,1.2704734802246094,0.0033003300330033403,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
68,anchored_reason,0.35,no,Does Mercury make for good Slip N Slide material?,1.0,1.0,0.0,0.0,0.04811859130849759,-1.193603515622004,0.65,0.65,-1.2417221069305016,0.0,1.2417221069335938,0.005076142131979711,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
68,anchored_selfcheck,0.75,no,Does Mercury make for good Slip N Slide material?,1.0,1.0,1.0,1.0,-3.9180488585922957,-5.9812812801216335,0.65,0.65,-2.063232421529338,0.0,2.063232421875,0.19088319088319083,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
68,anchored_xml,0.55,no,Does Mercury make for good Slip N Slide material?,1.0,1.0,1.0,1.0,-4.002128601019523,-5.93001937828595,0.65,0.65,-1.9278907772664269,0.0,1.9278907775878906,0.1352941176470588,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
68,answer_first,0.45,no,Does Mercury make for good Slip N Slide material?,1.0,0.0,1.0,1.0,-3.5975112914674265,-1.418266296382831,0.65,0.5,2.179244995084596,-0.15000000000000002,-2.1792449951171875,0.19148936170212771,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
68,plain,0.0,no,Does Mercury make for good Slip N Slide material?,0.0,0.0,0.0,1.0,0.8066978454571901,-1.3926887512169257,0.65,0.65,-2.199386596674116,0.0,2.1993865966796875,0.2434017595307918,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
68,verbose,1.0,no,Does Mercury make for good Slip N Slide material?,1.0,1.0,1.0,1.0,-3.8061790465859033,-5.9792404170853315,0.65,0.8,-2.173061370499428,0.15000000000000002,2.1730613708496094,0.21613832853025938,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,correct→correct
69,anchored,0.15,yes,Can a snow leopard swim?,0.0,0.0,1.0,1.0,0.2581520080561186,-1.2508850097624178,0.65,0.65,-1.5090370178185364,0.0,-1.5090370178222656,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,0.0,wrong→wrong
69,anchored_reason,0.35,yes,Can a snow leopard swim?,1.0,0.0,0.0,0.0,-0.5985145568834959,-1.5584259033157715,0.65,0.65,-0.9599113464322756,0.0,-0.9599113464355469,0.01319261213720313,-1.4428232973175175e-12,0.0,1.0,1.0,1.0,correct→wrong
69,anchored_selfcheck,0.75,yes,Can a snow leopard swim?,0.0,0.0,0.0,0.0,-5.0859718321136596,-5.986457824309031,0.65,0.8,-0.9004859921953718,0.15000000000000002,-0.9004859924316406,0.2222222222222222,-1.4428232973175175e-12,0.0,0.0,0.0,1.0,wrong→wrong
69,anchored_xml,0.55,yes,Can a snow leopard swim?,0.0,1.0,0.0,0.0,-5.295978545943051,-5.007106780856394,0.8,0.8,0.2888717650866566,0.0,0.28887176513671875,0.202416918429003,-1.4428232973175175e-12,1.0,0.0,1.0,1.0,wrong→correct
