split,question_id,variant,strength,note,question,gold,pass1_prompt,pass1_full_output,pass1_completion,pass1_prediction,pass1_correct,pass1_calibrated_prediction,pass1_calibrated_correct,pass1_logodds,pass1_confidence,pass1_commitment,pass2_prompt,pass2_full_output,pass2_completion,pass2_prediction,pass2_correct,pass2_calibrated_prediction,pass2_calibrated_correct,pass2_logodds,pass2_confidence,pass2_commitment,improved,regressed,unchanged,transition,cal_transition,pass1_vs_pass2_prediction_changed,pass1_vs_pass2_text_changed,pass1_stability_score,pass2_stability_score,transition_entropy,cal_transition_entropy,pass1_majority_accuracy,pass2_majority_accuracy,pass1_majority_prediction,pass2_majority_prediction,pass1_logodds_mean_question,pass2_logodds_mean_question,n_variants,pass1_accuracy,pass2_accuracy,pass1_logodds_mean,pass2_logodds_mean,pass1_logodds_std,pass2_logodds_std,pass1_commitment_mean,pass2_commitment_mean,pass1_commitment_std,pass2_commitment_std,improvement_rate,regression_rate,prediction_change_rate,text_change_rate,pass1_raw_correct_rate,pass2_raw_correct_rate,pass1_cal_correct_rate,pass2_cal_correct_rate,is_question_summary
test,100,,,,Can a student from Smithtown's Cleary School understand the speech of a French person?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.7142857142857143,0.5982695885832573,1.277034259462139,0.8333333333333334,0.8333333333333334,no,no,,,7.0,0.7142857142857143,0.7142857142857143,-1.9204962593850543,-2.504340580495833,2.255452841826424,1.7918549115519997,0.692857142857143,0.6714285714285715,0.16183471874253744,0.10350983390135315,0.0,0.0,0.0,1.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,True
test,101,,,,Would a Catholic priest commend someone's pride?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.8571428571428571,0.41011631828640904,1.2770342594621393,0.8571428571428571,0.8571428571428571,no,no,,,7.0,0.8571428571428571,0.8571428571428571,-2.328799656426956,-2.293628147642546,1.9119186090190594,1.7544286609017188,0.6214285714285716,0.6785714285714286,0.04879500364742665,0.09063269671749657,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.5714285714285714,True
test,102,,,,Was Iggy Pop named after his father?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.8571428571428571,-1.000088900581841e-12,0.796311640170813,0.0,0.0,no,no,,,7.0,0.0,0.0,-3.1475127083031644,-3.2129625591952027,2.1184269657007055,1.9650203165932099,0.65,0.6571428571428573,0.12583057392117916,0.07319250547113998,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.0,0.14285714285714285,0.14285714285714285,True
test,103,,,,Would fans of Jonathan Larson be unaware of HIV?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.7142857142857143,0.9556998911095345,0.796311640170813,0.8571428571428571,0.8333333333333334,no,no,,,7.0,0.8571428571428571,0.7142857142857143,-2.316699436696792,-2.763530731153032,2.22142551035822,1.809562598822619,0.65,0.6214285714285716,0.0,0.12198750911856665,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,True
test,104,,,,Did the Nazis use the Hammer and sickle flag?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8571428571428571,0.41011631828640904,0.41011631828640904,1.0,1.0,no,no,,,7.0,1.0,0.8571428571428571,-3.4515784125900617,-2.6272490364829655,2.635934115812145,1.5084977717573922,0.6714285714285715,0.65,0.05669467095138409,0.08660254037844388,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.0,0.8571428571428571,1.0,0.8571428571428571,True
test,105,,,,Tata Hexa can accomodate every Spice Girl?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.7142857142857143,0.41011631828640904,0.5982695885832573,0.16666666666666666,0.16666666666666666,no,no,,,7.0,0.14285714285714285,0.14285714285714285,-2.866391318123161,-2.3633749825294075,2.2376899058859556,1.7024643065573233,0.6357142857142858,0.6428571428571429,0.09449111825230681,0.1397276262011544,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,True
test,106,,,,Could the moon fit inside the Black Sea?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,0.7142857142857143,1.2770342594621393,0.9556998911095345,0.6,0.7142857142857143,no,no,,,7.0,0.42857142857142855,0.7142857142857143,-1.3616207667525209,-2.2989403860594915,2.546531638336012,1.32031091265679,0.6142857142857142,0.6642857142857143,0.10690449676496977,0.10293317295817755,0.42857142857142855,0.14285714285714285,0.5714285714285714,1.0,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.7142857142857143,True
test,107,,,,Has the creator of Futurama lived in multiple centuries?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.2857142857142857,0.796311640170813,0.41011631828640904,0.16666666666666666,0.5,no,yes,,,7.0,0.14285714285714285,0.2857142857142857,-2.684259142142566,-3.164887019515771,2.1496171234245507,1.4425991135188685,0.6642857142857143,0.6071428571428571,0.09449111825230681,0.11338934190276818,0.14285714285714285,0.0,0.42857142857142855,1.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,True
test,108,,,,Is it okay to lie after taking an oath in a court of law?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.000088900581841e-12,-1.000088900581841e-12,1.0,1.0,no,no,,,7.0,1.0,1.0,-3.600019727117804,-4.755563462835091,2.8292367792626387,2.3822529084397646,0.6357142857142858,0.6714285714285714,0.037796447300922714,0.12535663410560177,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,True
test,109,,,,Could Carl Friedrich Gauss speak to someone 100 miles away?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,0.5714285714285714,1.351783994285646,1.0042424730510766,0.6666666666666666,0.6666666666666666,no,no,,,7.0,0.5714285714285714,0.5714285714285714,-1.6473448616773554,-3.244561876472525,2.5840392209922105,2.116417064504324,0.6571428571428571,0.6714285714285715,0.1336306209562122,0.10350983390135315,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.8571428571428571,True
test,110,,,,Can Family of Barack Obama ride comfortably in 2020 Jaguar F Type?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7142857142857143,0.5982695885832573,0.6829081046984717,1.0,0.7142857142857143,no,no,,,7.0,1.0,0.7142857142857143,-2.3389265877333947,-3.667782919535053,2.3745383844057755,2.277622307733162,0.6714285714285715,0.692857142857143,0.05669467095138409,0.07319250547114,0.0,0.2857142857142857,0.2857142857142857,1.0,1.0,0.7142857142857143,0.5714285714285714,1.0,True
test,111,,,,Can eating grapefruit kill besides allergies or choking?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.5714285714285714,0.5982695885832573,0.5982695885832573,0.2857142857142857,0.3333333333333333,no,no,,,7.0,0.2857142857142857,0.2857142857142857,-1.2294932774010179,-3.3543128965725577,2.040526696224593,2.300610469343473,0.6357142857142858,0.6571428571428573,0.037796447300922714,0.1336306209562122,0.0,0.0,0.14285714285714285,1.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,True
test,112,,,,Was  Godfrey of Bouillon an Islamaphobe?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.5714285714285714,0.41011631828640904,0.9556998911095345,0.0,0.2,no,no,,,7.0,0.0,0.14285714285714285,-2.108113425086588,-2.9400029863154993,2.2333561708843104,1.5609807691778392,0.6142857142857142,0.5928571428571429,0.09449111825230681,0.07319250547114,0.14285714285714285,0.0,0.2857142857142857,0.8571428571428571,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,True
test,113,,,,Could Durian cause someone's stomach to feel unwell?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.42857142857142855,1.0042424730510766,1.0042424730510766,0.8571428571428571,0.5,yes,yes,,,7.0,0.8571428571428571,0.42857142857142855,-0.5413153512212191,-2.6341247557989385,3.6494351542617816,2.6504915519266428,0.6714285714285716,0.6357142857142858,0.05669467095138409,0.09449111825230681,0.0,0.42857142857142855,0.42857142857142855,1.0,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.14285714285714285,True
test,114,,,,"During the pandemic, is door to door advertising considered inconsiderate?",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.7142857142857143,0.41011631828640904,0.41011631828640904,0.16666666666666666,0.16666666666666666,no,no,,,7.0,0.14285714285714285,0.14285714285714285,-0.8037338256763941,-2.704654148588833,2.0992302724738576,1.8513118138151747,0.6285714285714287,0.6285714285714287,0.056694670951384085,0.056694670951384085,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,True
test,115,,,,Can a Sphynx cat be used for wool?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.000088900581841e-12,-1.000088900581841e-12,1.0,1.0,no,no,,,7.0,1.0,1.0,-3.514993394869837,-3.131105150429106,2.807182149640802,1.7771586660118552,0.65,0.6714285714285716,0.0,0.05669467095138409,0.0,0.0,0.0,0.7142857142857143,1.0,1.0,1.0,1.0,True
test,116,,,,Is Menthol associated with Thanksgiving?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.7142857142857143,1.0789922078745833,0.796311640170813,0.7142857142857143,0.2857142857142857,no,yes,,,7.0,0.7142857142857143,0.2857142857142857,-2.5548291887144075,-3.272865840291788,2.0362319975679095,1.8495814821313692,0.6714285714285715,0.692857142857143,0.05669467095138409,0.07319250547114,0.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.8571428571428571,True
test,117,,,,Can someone sell their time through the Toronto Star?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.5714285714285714,1.0042424730510766,0.6829081046984717,0.16666666666666666,0.6666666666666666,no,yes,,,7.0,0.14285714285714285,0.5714285714285714,-1.9019824436252775,-2.9804752894369164,2.6841047383392094,1.3790748286111005,0.6214285714285713,0.6928571428571428,0.12198750911856666,0.11338934190276818,0.42857142857142855,0.0,0.42857142857142855,1.0,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0,True
test,118,,,,Would John the Baptist be invited to a hypothetical cephalophore reunion in heaven?,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,0.5714285714285714,1.277034259462139,0.41011631828640904,0.5714285714285714,0.5714285714285714,no,no,,,7.0,0.5714285714285714,0.5714285714285714,-0.8056874956343527,-2.6877108982197817,1.9317434122676471,1.72316283049225,0.65,0.6357142857142858,0.05773502691896256,0.03779644730092272,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.0,0.8571428571428571,True
test,119,,,,Can 200 men end to end cover Great Pyramid of Giza's base?,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.5714285714285714,0.796311640170813,1.351783994285646,0.3333333333333333,0.2,no,no,,,7.0,0.14285714285714285,0.14285714285714285,-2.559419904297536,-2.6413203646353276,3.0935240870866836,2.1210816411703624,0.5428571428571428,0.6714285714285715,0.1835496559257908,0.17286107827082528,0.14285714285714285,0.14285714285714285,0.8571428571428571,1.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,True
